gene,gene,log2FC,pvalue,adj_pvalue,regulation,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
ZNF16,ZNF16,0.1622401666666642,0.0026895563113265163,0.006956520931269571,Not Significant,7.488936999999996,7.326696833333332,2.157607903796289,Not Significant
TNFSF13,TNFSF13,-0.2766288333333371,0.002690627082072874,0.0069582727224216595,Not Significant,9.875766999999998,10.152395833333335,2.1574985535243765,Not Significant
HOXC9,HOXC9,0.3507046666666662,0.00269087328953038,0.0069582727224216595,Not Significant,5.385604166666666,5.0348995,2.1574985535243765,Not Significant
LOC101929465,LOC101929465,0.2488761666666699,0.00269163969405963,0.006959427328769581,Not Significant,6.211792500000003,5.962916333333333,2.1574264957612432,Not Significant
HEBP2,HEBP2,0.16988633333332714,0.0026924075426324103,0.006960585393935601,Not Significant,8.632226499999996,8.462340166666669,2.1573542341444667,Not Significant
MUCL1,MUCL1,0.44182766666666584,0.0026934052913235836,0.006962337465867937,Not Significant,6.223888166666665,5.782060499999999,2.157244930202501,Not Significant
MPP3,MPP3,-0.21343333333333359,0.002695592305014909,0.006967162955399708,Not Significant,6.369902166666667,6.5833355000000005,2.156944031606488,Not Significant
HBP1,HBP1,-0.17674977777777556,0.002696530650930831,0.0069687603125445745,Not Significant,6.228538611111115,6.4052883888888905,2.15684447259151,Not Significant
USP2-AS1,USP2-AS1,0.11692233333333135,0.002698976687530555,0.006974253217392473,Not Significant,5.903447666666667,5.786525333333335,2.1565022885459517,Not Significant
GNA12,GNA12,0.15295383333333312,0.0027016587241935346,0.0069803545777708245,Not Significant,8.762183000000004,8.60922916666667,2.1561225161650768,Not Significant
PRSS2,PRSS2,0.6751071666666686,0.002702549673590476,0.006981827354110059,Not Significant,5.708304944444445,5.033197777777777,2.156030894577176,Not Significant
C10orf62,C10orf62,0.10309066666666755,0.0027139077813313033,0.007010337661228034,Not Significant,6.2843740000000015,6.181283333333334,2.1542610632207335,Not Significant
UBAC2-AS1,UBAC2-AS1,0.08669758333333188,0.0027191860850240674,0.007023138226249386,Not Significant,4.611494666666666,4.524797083333334,2.1534687839108373,Not Significant
REG3G,REG3G,0.10299399999999892,0.0027199608916709103,0.007024305460387067,Not Significant,5.232978166666666,5.1299841666666675,2.1533966108724454,Not Significant
C8orf44-SGK3,C8orf44-SGK3,-0.23608766666666803,0.00272539685959982,0.007037508448735202,Not Significant,7.440316055555552,7.67640372222222,2.1525810707570274,Not Significant
GOLGA2,GOLGA2,0.17612650000000052,0.002725987664641691,0.007038198628563968,Not Significant,7.954115125,7.777988625,2.152538480883602,Not Significant
MAGEA10,MAGEA10,0.3006871666666662,0.002726630045191464,0.007039021791045485,Not Significant,5.242849999999999,4.942162833333333,2.1524876903279124,Not Significant
SPATA41,SPATA41,-0.08562833333333497,0.002727399055302937,0.007040171624123801,Not Significant,4.527969166666667,4.613597500000002,2.152416753570755,Not Significant
CCDC15,CCDC15,0.19847191666666664,0.002747979878156013,0.007092454887802119,Not Significant,5.189272333333334,4.9908004166666675,2.149203417892479,Not Significant
APCDD1,APCDD1,-0.5432631666666676,0.002753681482074113,0.007106327478353776,Not Significant,8.58149333333333,9.124756499999998,2.1483547829478797,Not Significant
TEAD1,TEAD1,-0.135461222222224,0.0027599134183415954,0.007121565225479944,Not Significant,6.489758444444444,6.625219666666668,2.1474245437112724,Not Significant
ZPR1,ZPR1,0.1998228333333376,0.0027616463659216385,0.007124650310735739,Not Significant,8.480009333333335,8.280186499999997,2.1472364466660845,Not Significant
DNAJC27-AS1,DNAJC27-AS1,-0.11007950000000122,0.002761764011511583,0.007124650310735739,Not Significant,5.009162,5.119241500000001,2.1472364466660845,Not Significant
MAD2L2,MAD2L2,0.26173816666666205,0.0027692304675638294,0.007143064835410376,Not Significant,8.622700499999999,8.360962333333337,2.1461154078996536,Not Significant
DUSP22,DUSP22,-0.2433740000000011,0.002775315868760255,0.007157913067561274,Not Significant,9.761214333333331,10.004588333333333,2.14521358039526,Not Significant
HAUS7,HAUS7,0.14529561111111278,0.0027822385831644332,0.007174917066944315,Not Significant,6.406285222222222,6.26098961111111,2.1441831144652745,Not Significant
CPNE9,CPNE9,0.11900916666666816,0.002782940357947109,0.0071758761985468,Not Significant,5.970346166666668,5.851337,2.144125062543643,Not Significant
KCMF1,KCMF1,-0.20666987499999756,0.0027837976995705033,0.007177236187977756,Not Significant,7.151946875000001,7.358616749999999,2.144042761800616,Not Significant
POLD1,POLD1,0.2777978333333335,0.0027842490394754844,0.00717754921836582,Not Significant,7.978397333333333,7.700599499999999,2.144023820748364,Not Significant
AKAP13,AKAP13,-0.25310257575757333,0.0027861456667850996,0.007181587556979839,Not Significant,7.037700727272729,7.2908033030303026,2.143779540294768,Not Significant
CBR1,CBR1,0.3253456666666672,0.0027922167263782455,0.007194827928032184,Not Significant,9.180644166666669,8.855298500000002,2.1429795882179565,Not Significant
THUMPD1,THUMPD1,0.22617883333333744,0.002791996887457669,0.007194827928032184,Not Significant,9.275500000000003,9.049321166666665,2.1429795882179565,Not Significant
GHDC,GHDC,0.26401649999999854,0.0027922745206332214,0.007194827928032184,Not Significant,8.076436166666666,7.812419666666667,2.1429795882179565,Not Significant
BBOX1,BBOX1,0.4494483333333328,0.0027931736167850483,0.007196292282467874,Not Significant,4.747892333333332,4.298443999999999,2.1428912057927025,Not Significant
MYOM3,MYOM3,0.12240649999999853,0.0027944514541824103,0.007198731958050721,Not Significant,5.9483316666666655,5.825925166666667,2.142743996918899,Not Significant
DUOXA2,DUOXA2,0.24995316666666767,0.0028013333960773563,0.007214751749930494,Not Significant,6.772371666666667,6.5224185,2.141778607812366,Not Significant
POLR2J4,POLR2J4,0.13446195833333352,0.00280118849988897,0.007214751749930494,Not Significant,5.972852083333334,5.838390125,2.141778607812366,Not Significant
MPC2,MPC2,0.26307158333333724,0.002801681417790911,0.007214793944607158,Not Significant,8.966766916666668,8.70369533333333,2.141776067896609,Not Significant
TXLNA,TXLNA,0.157012583333338,0.002802269014204335,0.007215453000830312,Not Significant,7.164129750000002,7.007117166666664,2.141736397822734,Not Significant
TNFRSF25,TNFRSF25,0.2838042333333366,0.0028053948033469603,0.00722264662092463,Not Significant,6.909145300000001,6.625341066666665,2.141303633144247,Not Significant
MRO,MRO,0.1119974444444436,0.002806836203565903,0.007225502497760764,Not Significant,4.975945777777778,4.863948333333334,2.1411319444999934,Not Significant
CDKN1B,CDKN1B,-0.26320416666666446,0.002807942370735149,0.0072274948267088465,Not Significant,10.204901666666668,10.468105833333333,2.1410122105161915,Not Significant
RFC5,RFC5,0.2675078888888862,0.0028083429528293086,0.007227670760534912,Not Significant,7.277630499999999,7.010122611111113,2.14100163891957,Not Significant
NLRP7,NLRP7,0.18282016666666845,0.0028106496772230985,0.007232751801276143,Not Significant,5.053941833333335,4.871121666666666,2.1406964378733866,Not Significant
C3orf36,C3orf36,-0.15181833333333472,0.002811497525371961,0.0072340779023615616,Not Significant,5.388784833333333,5.540603166666668,2.1406168187173926,Not Significant
SERPINE1,SERPINE1,-0.6815109444444456,0.0028127497149739566,0.007236443950952983,Not Significant,7.757972777777779,8.439483722222224,2.140474797321517,Not Significant
CCDC26,CCDC26,-0.06142449999999888,0.002817913018485228,0.007248870488015389,Not Significant,3.5394866666666682,3.600911166666667,2.1397296595032094,Not Significant
PLVAP,PLVAP,0.4682370000000038,0.002822697317564737,0.007260319241383407,Not Significant,8.969838333333335,8.501601333333332,2.1390442826438445,Not Significant
PDGFRL,PDGFRL,0.5318225000000014,0.002826196796114527,0.0072684609645905585,Not Significant,7.510606166666667,6.978783666666666,2.13855753760647,Not Significant
LOC285181,LOC285181,-0.1625085000000004,0.002833592402615869,0.007286619706726741,Not Significant,4.344352999999999,4.506861499999999,2.137473895986376,Not Significant
MIIP,MIIP,0.20513099999999795,0.0028388876126207814,0.007299373597986656,Not Significant,8.34586025,8.140729250000001,2.1367144076343814,Not Significant
TAP2,TAP2,-0.18931454166666306,0.002839863379433261,0.007300172450615668,Not Significant,6.7999980833333336,6.989312624999997,2.136666880500617,Not Significant
AZIN1,AZIN1,0.26742683333333517,0.0028398694299958814,0.007300172450615668,Not Significant,8.66695627777778,8.399529444444445,2.136666880500617,Not Significant
C1orf174,C1orf174,0.2451535833333338,0.0028431244378968276,0.0073068130119841096,Not Significant,7.5914529166666656,7.346299333333332,2.1362720065048673,Not Significant
SLC10A3,SLC10A3,0.1564598333333329,0.002842957442880043,0.0073068130119841096,Not Significant,8.809821333333334,8.6533615,2.1362720065048673,Not Significant
C9orf40,C9orf40,0.23446341666666903,0.0028444660375284052,0.007309397430478438,Not Significant,6.547399083333335,6.312935666666666,2.136118423781475,Not Significant
ZNF587B,ZNF587B,0.31803483333333205,0.0028489863655525036,0.007320148622014257,Not Significant,7.160562666666665,6.842527833333333,2.1354801013097178,Not Significant
TUSC7,TUSC7,0.07289558333333268,0.00285561499112684,0.007335447411968876,Not Significant,4.189570833333334,4.116675250000001,2.13457339202883,Not Significant
CISD3,CISD3,0.14988599999999774,0.002855501358045738,0.007335447411968876,Not Significant,7.374411166666664,7.224525166666666,2.13457339202883,Not Significant
PITPNM1,PITPNM1,0.20414883333333744,0.002857135789529282,0.007338487497191209,Not Significant,7.886165500000003,7.682016666666666,2.134393441352527,Not Significant
CLN3,CLN3,0.23562958333333306,0.0028594341359582075,0.007343523743096541,Not Significant,9.078641,8.843011416666666,2.1340954966287176,Not Significant
ILVBL,ILVBL,0.16498194444444536,0.0028621521018803455,0.007349636328659929,Not Significant,7.5864476666666665,7.421465722222221,2.133734149944883,Not Significant
NOX1,NOX1,0.28377383333333306,0.0028625908063115066,0.007349895313502517,Not Significant,5.537598125,5.253824291666667,2.1337188466426036,Not Significant
LMO7DN,LMO7DN,-0.18063499999999966,0.0028651579691145123,0.007355618552995777,Not Significant,4.211124999999999,4.391759999999999,2.133380800454134,Not Significant
NUP62,NUP62,0.1483878333333326,0.002869033750699056,0.007364699616101234,Not Significant,6.75110411111111,6.602716277777778,2.132844962022991,Not Significant
HNF4A,HNF4A,0.10375633333333312,0.0028701237883597686,0.007366628482275456,Not Significant,5.741507027777778,5.637750694444445,2.1327312321630645,Not Significant
DOCK3,DOCK3,0.21150383333333256,0.0028763436172688844,0.007381721764030268,Not Significant,4.954098666666667,4.742594833333334,2.1318423285014574,Not Significant
PVT1,PVT1,0.09510599999999947,0.0028839786497307967,0.007400442972976349,Not Significant,5.373723833333332,5.278617833333333,2.1307422836526158,Not Significant
DND1,DND1,0.23948458333333544,0.0028864482781789085,0.007405906627170911,Not Significant,7.9517175,7.7122329166666646,2.13042176778753,Not Significant
IGF1R,IGF1R,-0.23638950000000047,0.002890806853831808,0.007415340538275084,Not Significant,7.114322400000001,7.350711900000001,2.1298688998617905,Not Significant
PHF20,PHF20,-0.11925096666666768,0.0028905661007187387,0.007415340538275084,Not Significant,7.293174366666666,7.412425333333334,2.1298688998617905,Not Significant
GHRLOS,GHRLOS,0.093218666666667,0.0028919749266064962,0.007417462217439793,Not Significant,5.95331975,5.860101083333333,2.1297446571849257,Not Significant
RDH16,RDH16,0.2392781666666659,0.0028926081834160277,0.007418211838997487,Not Significant,6.630467166666665,6.391188999999999,2.129700768851297,Not Significant
LOC105374177,LOC105374177,-0.09304249999999747,0.0028946369559549774,0.007422539719094829,Not Significant,4.409900166666668,4.502942666666666,2.1294474697524555,Not Significant
DNAJC10,DNAJC10,0.2862019999999985,0.0028996856828502975,0.007434609549841865,Not Significant,7.465809133333333,7.1796071333333344,2.1287418347818114,Not Significant
ANKRD35,ANKRD35,-0.294793333333331,0.002902927949265781,0.007442045432038307,Not Significant,6.8501905,7.144983833333331,2.1283076830348135,Not Significant
CYP4F11,CYP4F11,0.41187183333333444,0.0029046704060277104,0.007445630934224468,Not Significant,4.588683333333334,4.1768114999999995,2.1280984947362374,Not Significant
LYG1,LYG1,0.17948150000000407,0.0029052748194724203,0.007445630934224468,Not Significant,6.2212890000000005,6.0418074999999964,2.1280984947362374,Not Significant
GABRR1,GABRR1,0.13346300000000078,0.0029053532981214206,0.007445630934224468,Not Significant,4.176064000000001,4.042601,2.1280984947362374,Not Significant
CACNG4,CACNG4,-0.1348452222222205,0.0029110701244144666,0.007459402892418931,Not Significant,6.980554722222223,7.115399944444444,2.127295935383401,Not Significant
FBXW4,FBXW4,-0.24046233333333333,0.0029153881837763454,0.0074695877915503936,Not Significant,9.125542333333332,9.366004666666665,2.1267033640205537,Not Significant
CDYL2,CDYL2,0.20716174999999915,0.002916508727992806,0.007471578824479922,Not Significant,7.304748999999998,7.097587249999999,2.126587617420315,Not Significant
WDR45,WDR45,0.15222433333333463,0.0029208298930935113,0.007481767846962127,Not Significant,9.200622416666667,9.048398083333332,2.1259957717255595,Not Significant
CYBB,CYBB,-0.2604508749999992,0.0029263345878604435,0.007494349685354626,Not Significant,6.433843291666667,6.694294166666666,2.1252660466469675,Not Significant
TNFSF10,TNFSF10,-0.4866496111111065,0.002926430732111586,0.007494349685354626,Not Significant,10.519841500000002,11.006491111111108,2.1252660466469675,Not Significant
AA06,AA06,0.10561850000000028,0.0029268468469649013,0.007494533092716741,Not Significant,5.591322833333334,5.4857043333333335,2.1252554183958177,Not Significant
LOC105372179,LOC105372179,0.08957949999999837,0.0029299407420614438,0.0075015724189180545,Not Significant,4.500221499999999,4.410642000000001,2.1248476937705516,Not Significant
DRAXIN,DRAXIN,0.09578616666666484,0.0029369842641552364,0.007518721189303033,Not Significant,4.855165166666665,4.759379,2.1238560194691223,Not Significant
ZNF444,ZNF444,0.2156407499999986,0.0029406478471025884,0.00752632869573139,Not Significant,7.992512833333333,7.776872083333334,2.1234168187526463,Not Significant
HEMGN,HEMGN,-0.11783991666666482,0.0029405828602897524,0.00752632869573139,Not Significant,3.842211750000001,3.960051666666666,2.1234168187526463,Not Significant
ENTPD4,ENTPD4,0.15711316666666697,0.002941980701574487,0.007528854271586045,Not Significant,7.171545277777777,7.01443211111111,2.1232711089768204,Not Significant
NLRC5,NLRC5,-0.42195233333333704,0.0029458672924435724,0.007537913778770868,Not Significant,8.16749383333333,8.589446166666667,2.122748834466434,Not Significant
SERPINB12,SERPINB12,0.10117950000000153,0.0029507449236070775,0.007548618980841013,Not Significant,5.0568246666666665,4.955645166666665,2.1221324952397715,Not Significant
FOXN4,FOXN4,0.11193844444444512,0.002950675971332187,0.007548618980841013,Not Significant,6.0146543888888875,5.902715944444442,2.1221324952397715,Not Significant
CLTCL1,CLTCL1,0.15965516666666968,0.0029528722262366037,0.007553172872636957,Not Significant,7.038066166666668,6.878410999999998,2.121870575309038,Not Significant
SLC1A6,SLC1A6,0.11985855555555514,0.002953423786815681,0.007553695565738907,Not Significant,4.533054055555555,4.4131955,2.1218405223922576,Not Significant
KIF3C,KIF3C,0.15029033333333164,0.0029615194054103187,0.007573510598883447,Not Significant,6.9859539166666655,6.835663583333334,2.120702762467308,Not Significant
LOC101929188,LOC101929188,0.29564233333333334,0.0029623379900634225,0.007574713560628791,Not Significant,5.939207999999999,5.643565666666666,2.1206337854514494,Not Significant
TRIP6,TRIP6,0.30989816666666137,0.0029642383123969513,0.007578681923398246,Not Significant,9.563300166666664,9.253402000000003,2.1204063198521808,Not Significant
SOX2-OT,SOX2-OT,0.13720200000000116,0.0029670483085221643,0.007584974847461773,Not Significant,3.632153833333333,3.494951833333332,2.1200458550389736,Not Significant
TUSC3,TUSC3,-0.40767379999999864,0.002970590507785102,0.007593137880021724,Not Significant,6.445575333333333,6.853249133333332,2.119578713912558,Not Significant
MAZ,MAZ,0.2916080000000001,0.0029750760218547607,0.007603709921927904,Not Significant,8.408189333333333,8.116581333333333,2.1189744596273505,Not Significant
LOC102724537,LOC102724537,0.09107833333333337,0.0029767432516886352,0.007607077345293816,Not Significant,3.8340863333333326,3.7430079999999992,2.1187821680142673,Not Significant
LOC105373958,LOC105373958,0.10069550000000049,0.002980282722161535,0.007612951530275849,Not Significant,6.085128166666668,5.984432666666668,2.118446935240282,Not Significant
LINC01144,LINC01144,0.10627216666666683,0.002979872142171104,0.007612951530275849,Not Significant,5.9334419999999986,5.827169833333332,2.118446935240282,Not Significant
YIF1B,YIF1B,0.17173295833333047,0.002980441654027093,0.007612951530275849,Not Significant,7.391531208333332,7.219798250000002,2.118446935240282,Not Significant
CRABP1,CRABP1,0.10115399999999841,0.0029803919588314264,0.007612951530275849,Not Significant,4.889374499999999,4.7882205,2.118446935240282,Not Significant
CRISPLD1,CRISPLD1,0.6672091666666669,0.002983388587451639,0.007619584259217001,Not Significant,6.599074000000002,5.931864833333335,2.1180687240480074,Not Significant
RPL12,RPL12,0.11685916666666785,0.002985366114769738,0.007623739855243063,Not Significant,13.395172500000001,13.278313333333333,2.11783193154077,Not Significant
DOCK1,DOCK1,0.08723903333333283,0.0029880337224687764,0.007629656529613642,Not Significant,5.6978746,5.610635566666667,2.1174950125891607,Not Significant
MIR6132,MIR6132,-0.23129450000000062,0.0029921594150850196,0.007639294457830607,Not Significant,7.829803666666667,8.061098166666667,2.1169467496992023,Not Significant
NMNAT1,NMNAT1,0.15887477777777637,0.0029965152869348404,0.00764951772673873,Not Significant,5.7797182777777785,5.620843500000002,2.116365944613503,Not Significant
LOC101928160,LOC101928160,0.11669308333333106,0.003001741536562073,0.0076619602402801705,Not Significant,6.131745166666665,6.015052083333334,2.115660106003649,Not Significant
UROD,UROD,0.14951494444444613,0.003011428303212486,0.007683439395863358,Not Significant,7.810269111111111,7.660754166666665,2.1144443299327893,Not Significant
LOC102723479,LOC102723479,0.22538200000000064,0.003011569190003533,0.007683439395863358,Not Significant,6.191352333333333,5.965970333333332,2.1144443299327893,Not Significant
TREH,TREH,0.12234116666666761,0.0030111249463803994,0.007683439395863358,Not Significant,5.324354833333334,5.202013666666667,2.1144443299327893,Not Significant
PLPPR1,PLPPR1,0.3004230000000021,0.003010910711106403,0.007683439395863358,Not Significant,5.333737333333334,5.033314333333332,2.1144443299327893,Not Significant
UBC,UBC,-0.09724499999999381,0.0030127969066317895,0.007685670345189327,Not Significant,13.968375000000004,14.065619999999997,2.114318247289773,Not Significant
CAMK1D,CAMK1D,0.26376462499999587,0.0030303487576315083,0.007729538893454504,Not Significant,6.277533458333331,6.0137688333333355,2.11184641319698,Not Significant
TMEM169,TMEM169,0.11570250000000204,0.003033716874539846,0.007737222814257251,Not Significant,5.412411333333335,5.296708833333333,2.111414896278103,Not Significant
RANGAP1,RANGAP1,0.26808499999999835,0.0030346058202354955,0.007738582770979159,Not Significant,8.13162111111111,7.863536111111112,2.1113385678830197,Not Significant
MESP2,MESP2,0.18127666666666986,0.0030389478330999373,0.007748747082640546,Not Significant,7.726381000000002,7.545104333333332,2.1107685141497554,Not Significant
CTSG,CTSG,-0.4248164999999986,0.0030531163678672174,0.007783961863699908,Not Significant,7.073890666666667,7.498707166666666,2.108799300492179,Not Significant
NSUN7,NSUN7,0.23943533333333544,0.0030535299894353966,0.0077841041621944055,Not Significant,5.098130500000001,4.858695166666665,2.1087913612335916,Not Significant
KBTBD2,KBTBD2,-0.37982022222222334,0.003056280011603761,0.0077902017167474896,Not Significant,8.065385500000001,8.445205722222225,2.1084512967130413,Not Significant
SYT1,SYT1,0.25385933333333366,0.0030607059676461697,0.00780056915723318,Not Significant,4.933778583333335,4.679919250000001,2.1078737084854358,Not Significant
KATNBL1,KATNBL1,-0.1779960833333316,0.0030649933408423537,0.007810581015582219,Not Significant,6.223517708333336,6.401513791666668,2.1073166585073655,Not Significant
DMD,DMD,-0.1609629583333314,0.0030691058334018596,0.007820144929217317,Not Significant,5.1092747916666665,5.270237749999998,2.10678519817083,Not Significant
LOC100507334,LOC100507334,0.23982616666666967,0.0030740551940853507,0.007831838710308795,Not Significant,5.332361916666669,5.09253575,2.1061362650180127,Not Significant
LOC101928441,LOC101928441,0.07222249999999963,0.003075656515535729,0.007835000877690842,Not Significant,3.9214463333333334,3.8492238333333337,2.105960950544942,Not Significant
ZNF445,ZNF445,0.0858972499999977,0.003077296298541518,0.007838260271018702,Not Significant,7.3041244999999995,7.218227250000002,2.105780319782318,Not Significant
ZNF383,ZNF383,-0.2328656666666662,0.0030780274257106114,0.007839204711582106,Not Significant,5.411233833333332,5.6440994999999985,2.105727994316929,Not Significant
KPNA5,KPNA5,-0.3182221111111092,0.0030906469561895623,0.007870423098666033,Not Significant,6.585243500000002,6.903465611111111,2.1040019201851714,Not Significant
FAM133A,FAM133A,0.4355686666666667,0.003097987069954134,0.007888191562131577,Not Significant,4.714790166666668,4.279221500000001,2.103022551240463,Not Significant
CNGB3,CNGB3,0.07893183333333376,0.003099825412642219,0.007891948724637972,Not Significant,4.838959833333333,4.760027999999999,2.1028157450973843,Not Significant
LOC100128325,LOC100128325,0.14160683333333246,0.0031008900219942027,0.007893735364905674,Not Significant,6.083040333333334,5.941433500000001,2.102717437287812,Not Significant
MMD2,MMD2,0.05309224999999884,0.0031037492791310775,0.007900089571486673,Not Significant,4.872362416666667,4.819270166666668,2.102367984635904,Not Significant
BNC2,BNC2,-0.25111594444444485,0.0031098814683516727,0.007914772033690997,Not Significant,6.11912638888889,6.3702423333333345,2.101561589447973,Not Significant
LOC100130331,LOC100130331,-0.08871050000000302,0.0031135823945057173,0.007923264123578416,Not Significant,4.400775166666666,4.489485666666669,2.101095866539559,Not Significant
NSMCE3,NSMCE3,-0.31012666666666444,0.003122551282384306,0.007945158262955623,Not Significant,6.9599730000000015,7.270099666666666,2.0998974474756382,Not Significant
NCR3,NCR3,-0.12089583333333476,0.003123491614489308,0.007946621456346028,Not Significant,5.681087499999999,5.801983333333334,2.099817474454563,Not Significant
GPBAR1,GPBAR1,-0.20088300000000103,0.0031297941629095795,0.00796172497826215,Not Significant,6.7537933333333315,6.954676333333333,2.098992828320125,Not Significant
KIF13B,KIF13B,-0.30194649999999257,0.0031339151242611263,0.007969412452168416,Not Significant,8.425793666666669,8.727740166666662,2.0985736959422923,Not Significant
LHX2,LHX2,0.1775585833333313,0.0031335836017903993,0.007969412452168416,Not Significant,4.648947416666666,4.471388833333335,2.0985736959422923,Not Significant
ARHGAP12,ARHGAP12,0.32538516666666517,0.003133745033822307,0.007969412452168416,Not Significant,8.349976,8.024590833333335,2.0985736959422923,Not Significant
FOXD2,FOXD2,0.15838650000000065,0.003147763852860312,0.008003693620731193,Not Significant,4.915524,4.757137499999999,2.09670954439521,Not Significant
RAD50,RAD50,0.21378205555555496,0.0031524850386277174,0.008014761249894354,Not Significant,7.389601555555555,7.1758195,2.0961094102278386,Not Significant
AP4B1,AP4B1,0.10015399999999808,0.0031594814147505304,0.008030671594566864,Not Significant,5.709607388888887,5.609453388888889,2.0952481337227957,Not Significant
AIFM2,AIFM2,0.18195008333333096,0.0031592490298775863,0.008030671594566864,Not Significant,7.420183916666665,7.238233833333334,2.0952481337227957,Not Significant
NIPA2,NIPA2,0.1778656666666638,0.0031608540722819793,0.008033222002627858,Not Significant,9.0855515,8.907685833333336,2.0951102308974194,Not Significant
RDH12,RDH12,0.21661583333333212,0.003161812571196025,0.00803471936530423,Not Significant,5.800171499999999,5.583555666666667,2.095029287566255,Not Significant
FUCA2,FUCA2,0.2490171666666665,0.0031624404790243994,0.008035376386495655,Not Significant,9.503697833333332,9.254680666666665,2.0949937755590464,Not Significant
TP53BP1,TP53BP1,0.08419375000000251,0.0031661970444439146,0.00804398186405201,Not Significant,6.694004333333334,6.609810583333331,2.094528917233801,Not Significant
LGALS2,LGALS2,-0.5108486666666661,0.0031704140303625474,0.008053543388224923,Not Significant,6.880107333333334,7.390956,2.0940129972262036,Not Significant
DYNC2H1,DYNC2H1,-0.22567288888888726,0.003171036271193084,0.008053543388224923,Not Significant,5.637761111111112,5.863433999999999,2.0940129972262036,Not Significant
NKX6-2,NKX6-2,0.0870880000000005,0.003171071140589965,0.008053543388224923,Not Significant,5.4290145,5.3419265,2.0940129972262036,Not Significant
CCL18,CCL18,-0.7599570833333313,0.0031728017817239593,0.008056998104517887,Not Significant,10.843483666666668,11.603440749999999,2.093826738527668,Not Significant
GOLGA2P3Y,GOLGA2P3Y,0.09594450000000165,0.0031755786022925553,0.008062167404933427,Not Significant,5.305679166666667,5.209734666666665,2.0935481882861664,Not Significant
SLC35E1,SLC35E1,0.14613113888889195,0.003175419849266489,0.008062167404933427,Not Significant,8.59530788888889,8.449176749999998,2.0935481882861664,Not Significant
PAOX,PAOX,0.15510095833333715,0.003179896113532144,0.008072186691936031,Not Significant,6.652020625000003,6.496919666666666,2.0930088023781783,Not Significant
SLC7A1,SLC7A1,0.18126943333332957,0.0031834631430490636,0.008080298760591806,Not Significant,6.236472166666663,6.055202733333333,2.0925725813445086,Not Significant
RGS7,RGS7,0.11882961111111001,0.0031839919828449796,0.008080698271907669,Not Significant,4.159176222222221,4.040346611111111,2.092551109208894,Not Significant
LRRN2,LRRN2,0.06986344444444104,0.0031862946640205747,0.008085599022018851,Not Significant,5.452965277777777,5.383101833333336,2.092287799836689,Not Significant
GTF2IP12,GTF2IP12,0.13665149999999926,0.0031885577182054195,0.00809039808252378,Not Significant,6.782540666666666,6.645889166666667,2.092030108697987,Not Significant
TEKT2,TEKT2,-0.3748731666666689,0.003191148107416302,0.008096026481264331,Not Significant,6.407837666666666,6.782710833333335,2.0917280799696707,Not Significant
TAAR2,TAAR2,-0.10129899999999914,0.003196431912055348,0.008108486036236484,Not Significant,4.4607193333333335,4.562018333333333,2.091060226860004,Not Significant
PPP2R5C,PPP2R5C,0.1382921944444453,0.003197576814596773,0.008110444631170898,Not Significant,7.734736944444444,7.596444749999999,2.0909553362240088,Not Significant
SUSD3,SUSD3,0.1562103333333349,0.0032006220993746524,0.00811722240287894,Not Significant,6.435585666666666,6.2793753333333315,2.090592554683398,Not Significant
LOC101927204,LOC101927204,0.26058191666666897,0.0032069697330095867,0.008132372833852845,Not Significant,6.637878166666667,6.377296249999998,2.089782719068278,Not Significant
ZC3H3,ZC3H3,0.1338877500000013,0.0032087326685378056,0.008135895012125869,Not Significant,6.017182916666667,5.883295166666666,2.089594664307115,Not Significant
SEPT8,SEPT8,-0.14944499999999916,0.0032108893670521163,0.00814041465799077,Not Significant,7.790673222222222,7.940118222222221,2.089353472372393,Not Significant
LOC100507477,LOC100507477,-0.0947344999999995,0.003215160915439409,0.008150294303820128,Not Significant,4.180933333333334,4.275667833333333,2.088826708779362,Not Significant
USH1C,USH1C,0.3342396111111121,0.003222853789155624,0.008168843549234603,Not Significant,5.874726055555555,5.540486444444443,2.087839421525726,Not Significant
GAS6-AS1,GAS6-AS1,0.1948117499999995,0.0032237447379736303,0.008170149903846263,Not Significant,5.3664385,5.171626750000001,2.087769975069053,Not Significant
ILF3,ILF3,0.17197433333333478,0.0032242972959791853,0.008170598447760883,Not Significant,8.357657966666666,8.185683633333332,2.087746132813745,Not Significant
C1QTNF1,C1QTNF1,-0.28432499999999905,0.0032267147235723157,0.008175772048837144,Not Significant,7.157254083333333,7.441579083333332,2.0874712257358126,Not Significant
PRR5L,PRR5L,-0.1720394583333329,0.003228347890856387,0.008178957536459846,Not Significant,5.785752500000002,5.957791958333335,2.0873020465748864,Not Significant
PPP1R11,PPP1R11,0.12803408333333355,0.003231845687835377,0.00818686573577767,Not Significant,7.478630999999999,7.350596916666666,2.0868823319616094,Not Significant
ZNF524,ZNF524,0.15006299999999761,0.003232724894354262,0.008188139489658514,Not Significant,7.4789103333333316,7.328847333333334,2.0868147674906057,Not Significant
ROCK2,ROCK2,-0.2303055833333314,0.0032332860097579585,0.008188607350673385,Not Significant,7.696947833333335,7.927253416666667,2.086789953104807,Not Significant
CSGALNACT2,CSGALNACT2,-0.22803144444444,0.003236231323608,0.00819511261146456,Not Significant,8.092558777777779,8.320590222222219,2.0864450742836422,Not Significant
