,gene,log2FC,pvalue,adj_pvalue,regulation,test_type,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
TMEM154,TMEM154,-0.7199614718398437,0.001458665359477668,0.009450296071974784,Not Significant,paired_ttest,2.3283507816885094,3.048312253528353,2.0245545850980737,Not Significant
SLC25A39,SLC25A39,1.2721812974494044,0.0014607434314000598,0.009459016082250046,Upregulated,paired_ttest,6.378474171807698,5.106292874358293,2.024154036142908,Transcriptional Driver
AC037459.4,AC037459.4,1.145063408038134,0.0014621322852699388,0.009459016082250046,Upregulated,paired_ttest,3.1524897403186007,2.007426332280467,2.024154036142908,Transcriptional Driver
B3GNT2,B3GNT2,0.6662474010498256,0.0014621570866767,0.009459016082250046,Not Significant,paired_ttest,2.910186499854772,2.2439390988049466,2.024154036142908,Not Significant
ARRDC1,ARRDC1,1.2109820655712378,0.0014625209928180456,0.009459016082250046,Upregulated,paired_ttest,6.214364977072226,5.003382911500988,2.024154036142908,Transcriptional Driver
OR2T33,OR2T33,-0.8554704314121694,0.0014666760011541261,0.009481821352229677,Not Significant,paired_ttest,0.06466253553658706,0.9201329669487565,2.023108231517774,Not Significant
RNF165,RNF165,-0.8425440594754332,0.0014744415671485728,0.00952385649799995,Not Significant,paired_ttest,2.5764606769499627,3.419004736425396,2.021187157008893,Not Significant
SCGB1D2,SCGB1D2,-1.3966551190822807,0.0014739879055334678,0.00952385649799995,Downregulated,paired_ttest,1.3572762845865782,2.753931403668859,2.021187157008893,Transcriptional Driver
GNB2,GNB2,1.634300888756326,0.0014752205544546525,0.009524807314329054,Upregulated,paired_ttest,7.319698174364978,5.685397285608652,2.0211438012869962,Transcriptional Driver
TYRP1,TYRP1,-1.447339173630368,0.001476078860251951,0.009526269219673979,Downregulated,paired_ttest,0.2598671282808938,1.7072063019112618,2.021077149155871,Transcriptional Driver
TYROBP,TYROBP,1.4181932610973709,0.0014775250825227225,0.009531522526363956,Upregulated,paired_ttest,5.883656870841225,4.465463609743854,2.020837721398931,Transcriptional Driver
NIPA2,NIPA2,0.6944282841555678,0.0014788638224626852,0.009532001277232768,Not Significant,paired_ttest,3.766586925277826,3.0721586411222583,2.0208159081326413,Not Significant
PGAP1,PGAP1,-0.562233034695405,0.001478425204211475,0.009532001277232768,Not Significant,paired_ttest,1.770718090785923,2.332951125481328,2.0208159081326413,Not Significant
TBC1D16,TBC1D16,0.6988975003421602,0.001479525704975086,0.009532192106070257,Not Significant,paired_ttest,4.748399214785961,4.0495017144438,2.020807213727434,Not Significant
C1orf173,C1orf173,-0.6526001527889981,0.0014813171688424394,0.009535077373986131,Not Significant,paired_ttest,0.10212409790995354,0.7547242506989517,2.020675778448193,Not Significant
CBX8,CBX8,0.6836579431401546,0.0014810113143272764,0.009535077373986131,Not Significant,paired_ttest,3.017576642825968,2.3339186996858134,2.020675778448193,Not Significant
CCDC39,CCDC39,-0.6948476166313285,0.0014825034070458669,0.009535077373986131,Not Significant,paired_ttest,0.6492123114812985,1.344059928112627,2.020675778448193,Not Significant
GRPEL2,GRPEL2,0.7240994126393472,0.0014823503061051797,0.009535077373986131,Not Significant,paired_ttest,2.6256884231885573,1.9015890105492101,2.020675778448193,Not Significant
STIL,STIL,0.6706774019616484,0.0014851784614114342,0.009548209161722295,Not Significant,paired_ttest,3.1273045166914093,2.456627114729761,2.020078075967454,Not Significant
RP11-146D12.2,RP11-146D12.2,-0.8117271873580632,0.0014884454274285762,0.009565133531079802,Not Significant,paired_ttest,1.02007532166474,1.8318025090228032,2.019308962760958,Not Significant
HIST1H2AE,HIST1H2AE,1.838690583794178,0.001489284967785795,0.009566450862521792,Upregulated,paired_ttest,5.9437947101942985,4.1051041264001205,2.019249154878325,Transcriptional Driver
ZNF664,ZNF664,0.6822856022640718,0.0014914819709459892,0.009576483046840603,Not Significant,paired_ttest,5.664959357026297,4.982673754762225,2.018793955825704,Not Significant
FAM71E1,FAM71E1,0.5724890386587977,0.0014921533701336529,0.009576715286562346,Not Significant,paired_ttest,1.8054136711411561,1.2329246324823584,2.0187834238583653,Not Significant
POTEI,POTEI,-1.0463456407137317,0.001496187385572821,0.009598519585062063,Downregulated,paired_ttest,1.5383503126006584,2.58469595331439,2.0177957446288812,Transcriptional Driver
ARL4C,ARL4C,0.9022175877028871,0.0014975934924492949,0.009603453633417936,Not Significant,paired_ttest,4.08423080126367,3.1820132135607833,2.0175725561057876,Not Significant
PLXNA3,PLXNA3,0.6404488114595699,0.0014987140632580634,0.009606553238808912,Not Significant,paired_ttest,5.7195022387568315,5.079053427297262,2.017432406074815,Not Significant
HIST1H2BK,HIST1H2BK,1.8112084773090356,0.0015079820366061458,0.00965905862299434,Upregulated,paired_ttest,7.40455543985184,5.593346962542804,2.01506519809392,Transcriptional Driver
SMAD9,SMAD9,-0.6335200393493776,0.0015081867868485459,0.00965905862299434,Not Significant,paired_ttest,1.7814440518281602,2.414964091177538,2.01506519809392,Not Significant
GPLD1,GPLD1,-0.6548053691745805,0.0015108375035910412,0.009671926201332712,Not Significant,paired_ttest,1.2050675834318507,1.8598729526064313,2.014487025885524,Not Significant
CCDC134,CCDC134,0.9743462492961172,0.0015128670586357416,0.009680646862616582,Not Significant,paired_ttest,3.059499799474714,2.085153550178597,2.0140956220842856,Not Significant
HRH1,HRH1,-0.7574717286589088,0.0015137196343030343,0.009680646862616582,Not Significant,paired_ttest,1.7907203817074147,2.5481921103663234,2.0140956220842856,Not Significant
RGL2,RGL2,0.9133283180460676,0.001514126114489911,0.009680646862616582,Not Significant,paired_ttest,6.773673639026793,5.860345320980725,2.0140956220842856,Not Significant
TG,TG,-1.147298632221307,0.0015192667445425463,0.009705688043262368,Downregulated,paired_ttest,1.4483098419206044,2.5956084741419114,2.012973671733593,Transcriptional Driver
TNPO2,TNPO2,0.8039991133903301,0.0015193303118930213,0.009705688043262368,Not Significant,paired_ttest,6.05559506413986,5.25159595074953,2.012973671733593,Not Significant
GLI1,GLI1,-0.7260682919329937,0.001520171541549808,0.00970694881846883,Not Significant,paired_ttest,1.473919901174021,2.1999881931070147,2.012917260261029,Not Significant
CGB7,CGB7,-0.6491878030869678,0.0015212250144105023,0.009709563216449084,Not Significant,paired_ttest,1.0882061564039147,1.7373939594908825,2.0128003063383946,Not Significant
BCLAF1,BCLAF1,-0.9095587540774845,0.001524443576995189,0.009725988729064524,Not Significant,paired_ttest,4.916830736820726,5.826389490898211,2.012066238048524,Not Significant
NKX3-2,NKX3-2,0.6926176594991066,0.0015271621492030638,0.009739211743394835,Not Significant,paired_ttest,1.0489582022843906,0.35634054278528404,2.0114761919250057,Not Significant
KIAA1244,KIAA1244,0.8578493662585607,0.0015281083091412517,0.009741125103007826,Not Significant,paired_ttest,3.0457235056679934,2.1878741394094328,2.0113908790753317,Not Significant
NDOR1,NDOR1,1.078987675285906,0.0015335699838218441,0.009771809415087965,Upregulated,paired_ttest,3.872089746629728,2.793102071343822,2.0100250118974117,Transcriptional Driver
MYO10,MYO10,0.9958003500023431,0.001536128420989931,0.009783976372980228,Not Significant,paired_ttest,4.752909299426657,3.7571089494243135,2.0094846047347206,Not Significant
IFNAR2,IFNAR2,0.888585997650607,0.0015371449913796616,0.00978631667653707,Not Significant,paired_ttest,3.8382187258895972,2.9496327282389903,2.0093807349640445,Not Significant
RPGR,RPGR,-0.8857332935518838,0.001537926811466147,0.009787161084703939,Not Significant,paired_ttest,1.8108359109104355,2.6965692044623193,2.009343263666195,Not Significant
SATB1,SATB1,-0.748310663301913,0.0015399703654513058,0.009796030898541723,Not Significant,paired_ttest,3.5238133456765848,4.272124008978498,2.0089498536978945,Not Significant
JOSD2,JOSD2,1.117595742472373,0.0015408892666506782,0.009797742127383225,Upregulated,paired_ttest,4.825530660864868,3.7079349183924952,2.0088739951846777,Transcriptional Driver
SGK494,SGK494,0.6466671098096257,0.001541643237176441,0.009798403644043855,Not Significant,paired_ttest,4.181916508638638,3.5352493988290123,2.0088446738029266,Not Significant
ZACN,ZACN,1.0527327537384643,0.0015426462037050497,0.009800646509505828,Upregulated,paired_ttest,4.3893695496549885,3.336636795916524,2.008745274690173,Transcriptional Driver
CDC14B,CDC14B,-0.6684168177647813,0.00154653375181368,0.00982120591505604,Not Significant,paired_ttest,3.3527436810090117,4.021160498773793,2.0078351832822907,Not Significant
MAGT1,MAGT1,0.6415353248890052,0.001549562785145688,0.009836298336360587,Not Significant,paired_ttest,4.44002045692115,3.798485132032145,2.0071683075186946,Not Significant
GAL3ST2,GAL3ST2,0.8286999248820174,0.0015555269713652242,0.0098700019445716,Not Significant,paired_ttest,1.4407305897486367,0.6120306648666193,2.005682761766368,Not Significant
CEP164,CEP164,-0.5985109913129225,0.001559801916994151,0.00989296327328726,Not Significant,paired_ttest,4.350239166825457,4.948750158138379,2.0046736031977637,Not Significant
FBXL16,FBXL16,0.8410205705392411,0.0015609784855731815,0.009896262257569925,Not Significant,paired_ttest,3.2680491742107844,2.4270286036715434,2.0045288041321423,Not Significant
ASTN2,ASTN2,-1.1699131938328975,0.001562365346768267,0.0098967310789405,Downregulated,paired_ttest,5.119797748895268,6.289710942728165,2.004508230535131,Transcriptional Driver
TTC12,TTC12,-0.7117315808886162,0.0015617422853725581,0.0098967310789405,Not Significant,paired_ttest,3.3740998607355883,4.0858314416242045,2.004508230535131,Not Significant
GLRX3,GLRX3,0.9392127832858281,0.0015655916921508588,0.009908841457122732,Not Significant,paired_ttest,3.685877060169778,2.74666427688395,2.003977120307016,Not Significant
AC008394.1,AC008394.1,-0.8920402263428464,0.0015649403830346744,0.009908841457122732,Not Significant,paired_ttest,5.133162802073898,6.025203028416745,2.003977120307016,Not Significant
RASEF,RASEF,-1.0118866944089744,0.0015664415147761768,0.009910059704895358,Downregulated,paired_ttest,6.639493920874683,7.651380615283657,2.0039237290234544,Transcriptional Driver
GOLGA8G,GOLGA8G,-1.0880531763814028,0.00156781855882989,0.009914610986962846,Downregulated,paired_ttest,1.1867916021633613,2.274844778544764,2.0037243212498836,Transcriptional Driver
CLEC10A,CLEC10A,-0.8496092148237735,0.0015709869143284562,0.009923123977393176,Not Significant,paired_ttest,2.1733034847606643,3.0229126995844378,2.003351582628062,Not Significant
ITGA8,ITGA8,-0.8520828173007817,0.001570148588038732,0.009923123977393176,Not Significant,paired_ttest,1.1431458128041818,1.9952286301049635,2.003351582628062,Not Significant
MAPK10,MAPK10,-1.0715078266678093,0.0015711393561977653,0.009923123977393176,Downregulated,paired_ttest,2.164920589781313,3.2364284164491224,2.003351582628062,Transcriptional Driver
CENPB,CENPB,1.1062260203122474,0.0015792016534771302,0.009969867725218262,Upregulated,paired_ttest,5.581373809161022,4.4751477888487745,2.001310603633067,Transcriptional Driver
SORBS2,SORBS2,-0.7402767734568911,0.0015860925556254754,0.010009180145922841,Not Significant,paired_ttest,5.0148279943239675,5.755104767780859,1.9996014942173521,Not Significant
PAN2,PAN2,-0.7835830444428051,0.001588157291722162,0.010018016456068334,Not Significant,paired_ttest,4.451297542451098,5.234880586893903,1.9992182592532322,Not Significant
CDH13,CDH13,-0.6969852232985785,0.0015918895002951102,0.010037359308427052,Not Significant,paired_ttest,2.591576163322898,3.2885613866214767,1.9983805290858159,Not Significant
AP1M2,AP1M2,1.0343841418044604,0.0015933490262721348,0.010042362006721865,Upregulated,paired_ttest,4.474520886587853,3.4401367447833926,1.9981641272468742,Transcriptional Driver
FAM212B,FAM212B,-0.6121110801287726,0.0015941609570245467,0.010043280646929406,Not Significant,paired_ttest,2.6740299210019196,3.286141001130692,1.998124401321232,Not Significant
PSAPL1,PSAPL1,-1.3411597721896276,0.0015956214689744049,0.01004828290152804,Downregulated,paired_ttest,0.6717269448429813,2.012886717032609,1.9979081462140662,Transcriptional Driver
ATP10B,ATP10B,-0.9936480230085469,0.0015973604883861648,0.01005503412230055,Not Significant,paired_ttest,2.2351658904008316,3.2288139134093785,1.9976164512629933,Not Significant
RFC1,RFC1,-0.6131112557348688,0.001598316327855943,0.010056851819180382,Not Significant,paired_ttest,3.6191268609178397,4.2322381166527085,1.9975379488560951,Not Significant
POPDC2,POPDC2,-0.835106607589315,0.0016061989981161885,0.010102234499624387,Not Significant,paired_ttest,2.006129738945399,2.841236346534714,1.9955825545812558,Not Significant
DYNC2H1,DYNC2H1,-0.7514153215457517,0.001607343497426832,0.010105217083906139,Not Significant,paired_ttest,1.7242604142586393,2.475675735804391,1.9954543523782786,Not Significant
CMTM3,CMTM3,1.1377579401028588,0.0016087185310531234,0.010109645925034135,Upregulated,paired_ttest,4.994185311733113,3.856427371630254,1.9952640546460567,Transcriptional Driver
CARM1,CARM1,0.7580791679138166,0.0016143728609344698,0.010137299416706623,Not Significant,paired_ttest,5.050474071737235,4.292394903823419,1.9940777259328764,Not Significant
EPOR,EPOR,-0.5837011526080791,0.0016144637768315605,0.010137299416706623,Not Significant,paired_ttest,2.4708697817688177,3.0545709343768968,1.9940777259328764,Not Significant
RNF39,RNF39,-0.8406432092623182,0.0016188052971717382,0.010160328334788147,Not Significant,paired_ttest,2.1151095188050295,2.9557527280673477,1.993092257437661,Not Significant
PSMD8,PSMD8,0.7914274221737871,0.0016240981048424475,0.010185067815559376,Not Significant,paired_ttest,6.047878427461466,5.256451005287679,1.9920360749774966,Not Significant
CALML3,CALML3,-2.1108943844099035,0.0016234400072677577,0.010185067815559376,Downregulated,paired_ttest,2.1163256689802012,4.227220053390105,1.9920360749774966,Transcriptional Driver
3-Sep,3-Sep,1.0029024082459657,0.0016290415488401325,0.010211821368113862,Upregulated,paired_ttest,2.4347590761458773,1.4318566678999116,1.9908967907656494,Transcriptional Driver
FAM129A,FAM129A,-0.6286417024778013,0.0016304787771280228,0.0102165827281721,Not Significant,paired_ttest,3.8552986974554964,4.483940399933298,1.990694343973688,Not Significant
KPRP,KPRP,-1.365532624404824,0.0016341200379189772,0.010235144865669506,Downregulated,paired_ttest,0.12947449770606304,1.4950071221108872,1.989906006062966,Transcriptional Driver
LGI3,LGI3,-0.644978469309972,0.0016376553577646638,0.010253028311320628,Not Significant,paired_ttest,0.17797204553714105,0.8229505148471131,1.9891478434225904,Not Significant
LTB,LTB,1.070837186171746,0.0016392443892492446,0.010258716651025991,Upregulated,paired_ttest,3.531721452344053,2.460884266172307,1.9889069653682763,Transcriptional Driver
CYP2E1,CYP2E1,-0.8095093560066511,0.0016410376324809423,0.010265677737461695,Not Significant,paired_ttest,1.6784219780579028,2.487931334064554,1.988612373334448,Not Significant
KIAA2013,KIAA2013,0.8482740749829372,0.0016421500601390916,0.010268375904876378,Not Significant,paired_ttest,5.077197022916557,4.2289229479336194,1.9884982410499414,Not Significant
HLA-A,HLA-A,1.5739748600790575,0.0016464071408525062,0.010290727220353393,Upregulated,paired_ttest,9.191222795022004,7.617247934942946,1.9875539336314487,Transcriptional Driver
CKAP2L,CKAP2L,0.7557875118012256,0.0016489610150707303,0.01029577376266486,Not Significant,paired_ttest,1.8089555624464544,1.0531680506452288,1.9873410091015085,Not Significant
HHLA1,HHLA1,-1.2108632018095546,0.0016486713665282585,0.01029577376266486,Downregulated,paired_ttest,4.490830867996013,5.701694069805567,1.9873410091015085,Transcriptional Driver
NLRC5,NLRC5,0.909020239133346,0.001649263308360018,0.01029577376266486,Not Significant,paired_ttest,6.452626651486924,5.543606412353578,1.9873410091015085,Not Significant
ARHGDIG,ARHGDIG,0.897860365573758,0.00165309533112059,0.010315424342704476,Not Significant,paired_ttest,1.9893375730884713,1.0914772075147132,1.9865129018736312,Not Significant
SPINK5,SPINK5,-1.6196692718286965,0.001654505716893209,0.010319953739297484,Downregulated,paired_ttest,0.4773509752834922,2.0970202471121886,1.9863222494929995,Transcriptional Driver
NKX1-2,NKX1-2,0.7257039965680665,0.001658030713858578,0.010333623321266843,Not Significant,paired_ttest,1.0961976308805346,0.370493634312468,1.9857473732990456,Not Significant
DAAM2,DAAM2,-1.1250952670297143,0.0016581031415737882,0.010333623321266843,Downregulated,paired_ttest,3.0012298258101526,4.126325092839867,1.9857473732990456,Transcriptional Driver
