gene,gene,log2FC,pvalue,adj_pvalue,regulation,mean_tumor,mean_normal,neg_log10_pval,mechanistic_note
SUPT7L,SUPT7L,-0.12547309928272377,0.2523110198655279,0.5242844601151495,Not Significant,9.326714953067706,9.45218805235043,0.28043301466136367,Not Significant
NKAIN1,NKAIN1,0.12958458339378165,0.2523126939638216,0.5242844601151495,Not Significant,7.2158579231709785,7.086273339777197,0.28043301466136367,Not Significant
ANXA2P3,ANXA2P3,-0.19479331578768644,0.25258859719742693,0.5247097886777151,Not Significant,8.295350486758114,8.4901438025458,0.280080833783245,Not Significant
IL10RB,IL10RB,-0.17717229160669135,0.25270905855946,0.5247097886777151,Not Significant,9.26182565348406,9.438997945090751,0.280080833783245,Not Significant
ACTA1,ACTA1,-0.24264525544422177,0.2526853429183277,0.5247097886777151,Not Significant,5.269695232898935,5.512340488343157,0.280080833783245,Not Significant
LTBP2,LTBP2,-0.1904393648551057,0.25271779464325816,0.5247097886777151,Not Significant,10.095742397332264,10.28618176218737,0.280080833783245,Not Significant
TEC,TEC,-0.1810804432862705,0.25272259877538983,0.5247097886777151,Not Significant,6.654869823356269,6.83595026664254,0.280080833783245,Not Significant
P2RY4,P2RY4,-0.1597684569487665,0.25298854334276666,0.5251787206993481,Not Significant,10.97547457713265,11.135243034081416,0.2796928790602306,Not Significant
CHEK2,CHEK2,0.18012796651172458,0.25317392574173725,0.5254802916892427,Not Significant,9.821995696178373,9.641867729666648,0.27944356768733847,Not Significant
ARPC1B,ARPC1B,0.2060778922534645,0.2532696401787274,0.5255124415555127,Not Significant,9.640992344969645,9.43491445271618,0.27941699755211735,Not Significant
STX3,STX3,-0.16879140365262213,0.2532550006417344,0.5255124415555127,Not Significant,7.997423307320562,8.166214710973184,0.27941699755211735,Not Significant
COPA,COPA,-0.12554593387618063,0.25339365247732126,0.5256345151435811,Not Significant,9.418433432136458,9.543979366012639,0.27931612509925113,Not Significant
CD86,CD86,-0.1686879717901384,0.25344883842164734,0.5256345151435811,Not Significant,9.127153393208244,9.295841364998383,0.27931612509925113,Not Significant
HMGXB3,HMGXB3,0.1583921571324396,0.2534258343712765,0.5256345151435811,Not Significant,8.87668688221057,8.718294725078131,0.27931612509925113,Not Significant
GJD2,GJD2,-0.12985799989280622,0.2536584392025069,0.5259027080221622,Not Significant,10.239951605923373,10.36980960581618,0.2790945928753543,Not Significant
LOC100996696,LOC100996696,-0.2000492391687807,0.2536305094400777,0.5259027080221622,Not Significant,10.084681433335653,10.284730672504434,0.2790945928753543,Not Significant
ZNF609,ZNF609,-0.1305951629009119,0.2538117132378308,0.5261372239127882,Not Significant,8.913719666957306,9.044314829858218,0.2789009710254362,Not Significant
NPM3,NPM3,0.20357907389985286,0.2538535271709238,0.5261406517111649,Not Significant,7.020681541830924,6.817102467931071,0.2788981415942478,Not Significant
ITIH2,ITIH2,-0.1824030315153493,0.253937040326423,0.5262304911921019,Not Significant,10.420375702777577,10.602778734292926,0.278823991345667,Not Significant
MRPS22,MRPS22,-0.15127735654658636,0.2539857944071807,0.5262482828607424,Not Significant,9.854444050839403,10.00572140738599,0.27880930824952166,Not Significant
KIAA1109,KIAA1109,-0.12607001670482276,0.25407362516398374,0.526347021390473,Not Significant,8.80100511419417,8.927075130898993,0.2787278304041127,Not Significant
GREM1,GREM1,0.1669682136302022,0.2541484233600064,0.5264187342987263,Not Significant,9.52290901433287,9.355940800702667,0.27866866335728285,Not Significant
CCDC59,CCDC59,-0.24945715812148794,0.254293003096011,0.5264507961681415,Not Significant,7.519070567895575,7.768527726017063,0.27864221317980525,Not Significant
EPOR,EPOR,-0.116665943010819,0.2542338342922199,0.5264507961681415,Not Significant,10.614345273819314,10.731011216830133,0.27864221317980525,Not Significant
CFHR1,CFHR1,-0.2886634560013359,0.25432463849692144,0.5264507961681415,Not Significant,8.969362270214662,9.258025726215998,0.27864221317980525,Not Significant
IMPA2,IMPA2,-0.27846410912866837,0.2542468167625909,0.5264507961681415,Not Significant,6.262775469314696,6.541239578443364,0.27864221317980525,Not Significant
NINJ2,NINJ2,-0.29140588934929923,0.2544182195248784,0.5264781383660452,Not Significant,6.858805822385088,7.1502117117343875,0.27861965787662024,Not Significant
NUP98,NUP98,0.12033068608293895,0.25441016526516097,0.5264781383660452,Not Significant,8.605370314322325,8.485039628239386,0.27861965787662024,Not Significant
RHOA,RHOA,-0.17679741632009893,0.25455712592466645,0.5265992273391844,Not Significant,11.510281428711858,11.687078845031957,0.27851978245474135,Not Significant
PTMA,PTMA,0.1076393808069227,0.2545369790952373,0.5265992273391844,Not Significant,11.398278171045279,11.290638790238356,0.27851978245474135,Not Significant
TAS2R13,TAS2R13,-0.1496148319751862,0.25469329604803237,0.5267145811405323,Not Significant,6.345518255015888,6.495133086991074,0.278424658818862,Not Significant
ZNF189,ZNF189,0.1596735627296777,0.25468943305692454,0.5267145811405323,Not Significant,9.916908361983321,9.757234799253643,0.278424658818862,Not Significant
PTP4A3,PTP4A3,-0.15543057275538885,0.2550324931609984,0.5271248521212459,Not Significant,9.29335265883316,9.448783231588548,0.27808650781333505,Not Significant
SLC22A18,SLC22A18,0.23846944296790795,0.255014584185065,0.5271248521212459,Not Significant,8.910728429005824,8.672258986037916,0.27808650781333505,Not Significant
XRCC1,XRCC1,0.19704975873334796,0.25495231558857956,0.5271248521212459,Not Significant,8.397104771460432,8.200055012727084,0.27808650781333505,Not Significant
TMEM147,TMEM147,0.20226791921705178,0.2550526248070054,0.5271248521212459,Not Significant,9.714218090720276,9.511950171503225,0.27808650781333505,Not Significant
HDC,HDC,-0.19613092965881407,0.2551259425601421,0.5271932134827163,Not Significant,8.73952328348618,8.935654213144995,0.27803018901719156,Not Significant
DOCK3,DOCK3,-0.12382070563710013,0.25523854635742205,0.5272631071139301,Not Significant,7.360937975395112,7.484758681032212,0.2779726154263128,Not Significant
IKBKAP,IKBKAP,0.1369894390412707,0.255240258401385,0.5272631071139301,Not Significant,9.512915837031098,9.375926397989828,0.2779726154263128,Not Significant
GIPC1,GIPC1,-0.1288421434362057,0.25538162612326787,0.5274719665522517,Not Significant,9.480883042947623,9.609725186383828,0.2778006167794359,Not Significant
MAK,MAK,0.1923255183130932,0.25556043967279884,0.5275988170469786,Not Significant,7.337183012513279,7.144857494200186,0.27769618687575853,Not Significant
PURA,PURA,-0.1558962646259161,0.2555638571849574,0.5275988170469786,Not Significant,9.311235226730773,9.467131491356689,0.27769618687575853,Not Significant
HIST1H2BN,HIST1H2BN,-0.2024802130240726,0.25549882942556096,0.5275988170469786,Not Significant,7.641966183344377,7.84444639636845,0.27769618687575853,Not Significant
MRPL41,MRPL41,-0.20270461631861725,0.2557260493161669,0.527850476144809,Not Significant,7.9768298474069015,8.179534463725519,0.2774890823558452,Not Significant
SIRT6,SIRT6,-0.15452527502401026,0.25581990428075113,0.5279610217363139,Not Significant,10.13949730789287,10.294022582916881,0.27739813934061736,Not Significant
ACTR5,ACTR5,0.14055540659423293,0.25598079727926987,0.5282098637825979,Not Significant,9.056412793091173,8.91585738649694,0.2771934930451208,Not Significant
SENP7,SENP7,-0.21216815117025156,0.2560284123964811,0.5282249182372124,Not Significant,8.369750141277494,8.581918292447746,0.2771811154394629,Not Significant
MRPL34,MRPL34,-0.308867484006468,0.25623543341485816,0.528568794389554,Not Significant,8.291887938021285,8.600755422027753,0.2768984802971326,Not Significant
MMADHC,MMADHC,0.2194877660339749,0.25628151858971965,0.5285806320912968,Not Significant,10.896887433450614,10.677399667416639,0.2768887540495147,Not Significant
GRM3,GRM3,0.15751517023600847,0.25635223951599645,0.5286432693056933,Not Significant,9.43206699650236,9.274551826266352,0.27683729286599423,Not Significant
PSG7,PSG7,-0.1393694267339054,0.2564737848239979,0.5287323248700477,Not Significant,8.38591059887882,8.525280025612725,0.2767641375170597,Not Significant
MID1,MID1,-0.09257015606798191,0.2564761410998514,0.5287323248700477,Not Significant,9.884251916497897,9.976822072565879,0.2767641375170597,Not Significant
PRSS21,PRSS21,-0.1688021440052232,0.2565281749222543,0.5287563907577807,Not Significant,9.342193407263606,9.51099555126883,0.27674437053119616,Not Significant
NRP2,NRP2,-0.14205874237588567,0.25660464178472886,0.528830802583252,Not Significant,8.823056584786887,8.965115327162772,0.27668325661936494,Not Significant
HCRT,HCRT,-0.12884518473073392,0.2570131553166399,0.5288407959483743,Not Significant,10.030958351080772,10.159803535811506,0.276675049793476,Not Significant
ADAP2,ADAP2,-0.24290575499023248,0.25689722337027826,0.5288407959483743,Not Significant,9.184779232562752,9.427684987552984,0.276675049793476,Not Significant
TPRKB,TPRKB,0.28192077752682465,0.2570033842984425,0.5288407959483743,Not Significant,8.988021807262005,8.70610102973518,0.276675049793476,Not Significant
MCUB,MCUB,0.33442600348477214,0.2567635750414112,0.5288407959483743,Not Significant,8.399891617550345,8.065465614065573,0.276675049793476,Not Significant
HLA-F,HLA-F,0.20050722932910148,0.2566626332580722,0.5288407959483743,Not Significant,10.284691605093277,10.084184375764176,0.276675049793476,Not Significant
CEACAM4,CEACAM4,-0.13878059785322883,0.2568190882131102,0.5288407959483743,Not Significant,10.340882898155492,10.47966349600872,0.276675049793476,Not Significant
APOBEC3G,APOBEC3G,0.16014764392848058,0.25694696771553593,0.5288407959483743,Not Significant,9.13978593860851,8.97963829468003,0.276675049793476,Not Significant
RAI1,RAI1,-0.2021562849183658,0.2568527406089739,0.5288407959483743,Not Significant,6.798918854594121,7.001075139512487,0.276675049793476,Not Significant
KIDINS220,KIDINS220,-0.12366776518189582,0.2568048963958338,0.5288407959483743,Not Significant,10.22950822569382,10.353175990875716,0.276675049793476,Not Significant
MTMR3,MTMR3,-0.12683942246288993,0.256798999398511,0.5288407959483743,Not Significant,8.80545300585413,8.93229242831702,0.276675049793476,Not Significant
TTTY15,TTTY15,-0.16730553556780947,0.25712803431038495,0.5289940919441509,Not Significant,10.325307501435425,10.492613037003235,0.2765491783436086,Not Significant
BCL2L11,BCL2L11,-0.1721960600371979,0.2573199381842535,0.5292431269575055,Not Significant,7.484607535129336,7.656803595166534,0.2763447732590673,Not Significant
ZNF654,ZNF654,-0.18392845855391293,0.2573379535470683,0.5292431269575055,Not Significant,9.282136309996394,9.466064768550307,0.2763447732590673,Not Significant
INE1,INE1,-0.1993061983350355,0.2573702741658093,0.5292431269575055,Not Significant,9.168045188261514,9.36735138659655,0.2763447732590673,Not Significant
CHST3,CHST3,-0.1256523202559574,0.2579431903123343,0.5293972314549202,Not Significant,8.814123614490226,8.939775934746184,0.2762183342227986,Not Significant
FLNA,FLNA,-0.15981790137911567,0.2576641937216626,0.5293972314549202,Not Significant,9.186793917402916,9.346611818782032,0.2762183342227986,Not Significant
USH1C,USH1C,-0.10982078320557243,0.2579542402694172,0.5293972314549202,Not Significant,9.690316668930107,9.80013745213568,0.2762183342227986,Not Significant
WDR48,WDR48,-0.11705499504430783,0.25822227118660435,0.5293972314549202,Not Significant,9.355666020218955,9.472721015263263,0.2762183342227986,Not Significant
SNORD32A,SNORD32A,0.18324129238832754,0.2580481256128931,0.5293972314549202,Not Significant,11.7404632247917,11.557221932403372,0.2762183342227986,Not Significant
DDX39A,DDX39A,0.17923225228099682,0.2584386272253166,0.5293972314549202,Not Significant,9.722661472392915,9.543429220111918,0.2762183342227986,Not Significant
PLA2R1,PLA2R1,-0.17345115498466868,0.2575550812191262,0.5293972314549202,Not Significant,7.8382803679165,8.011731522901169,0.2762183342227986,Not Significant
GOLIM4,GOLIM4,-0.12763460040352825,0.25849584685269256,0.5293972314549202,Not Significant,8.05753021306698,8.185164813470509,0.2762183342227986,Not Significant
TJP3,TJP3,0.143957907602819,0.2581839103714174,0.5293972314549202,Not Significant,6.791096074235889,6.64713816663307,0.2762183342227986,Not Significant
MAGEB2,MAGEB2,-0.14945209902127488,0.25839078041334407,0.5293972314549202,Not Significant,10.35945277621788,10.508904875239155,0.2762183342227986,Not Significant
ARF6,ARF6,0.1264785418577059,0.2575753149242174,0.5293972314549202,Not Significant,9.531314635292707,9.404836093435001,0.2762183342227986,Not Significant
CDH3,CDH3,0.11628967099796128,0.2583738842917338,0.5293972314549202,Not Significant,7.882508296335473,7.766218625337512,0.2762183342227986,Not Significant
RBM10,RBM10,-0.11186491256881403,0.2580862604332711,0.5293972314549202,Not Significant,6.826314842797714,6.938179755366528,0.2762183342227986,Not Significant
SPIDR,SPIDR,-0.17982287139405528,0.25776392647957286,0.5293972314549202,Not Significant,8.203626780156393,8.383449651550448,0.2762183342227986,Not Significant
PML,PML,-0.1004543929859345,0.2582911246555943,0.5293972314549202,Not Significant,8.948714579769705,9.04916897275564,0.2762183342227986,Not Significant
BCL2L10,BCL2L10,-0.22777710547743268,0.25777681337423963,0.5293972314549202,Not Significant,6.354092461597735,6.5818695670751675,0.2762183342227986,Not Significant
CDK14,CDK14,0.14140859207545375,0.2584087894713473,0.5293972314549202,Not Significant,9.544269196483826,9.402860604408373,0.2762183342227986,Not Significant
STOML1,STOML1,-0.15487197416776333,0.25836813341394876,0.5293972314549202,Not Significant,7.5191244648828715,7.673996439050635,0.2762183342227986,Not Significant
ZNHIT6,ZNHIT6,0.23718691446699047,0.25839766383962887,0.5293972314549202,Not Significant,8.410082831164281,8.172895916697291,0.2762183342227986,Not Significant
CFHR2,CFHR2,-0.17232476934912277,0.2584639330118358,0.5293972314549202,Not Significant,9.668349444232643,9.840674213581766,0.2762183342227986,Not Significant
VRK1,VRK1,0.18653115971215417,0.25755903188572926,0.5293972314549202,Not Significant,7.844976116867377,7.658444957155223,0.2762183342227986,Not Significant
FGFR1OP,FGFR1OP,0.11865929004946807,0.25826317699913787,0.5293972314549202,Not Significant,9.227790929450169,9.109131639400701,0.2762183342227986,Not Significant
RRP9,RRP9,0.16112698632531242,0.25824609873540605,0.5293972314549202,Not Significant,5.810547286049682,5.64942029972437,0.2762183342227986,Not Significant
PRDM10,PRDM10,0.1476550484955652,0.2583170935732813,0.5293972314549202,Not Significant,8.633820479874993,8.486165431379428,0.2762183342227986,Not Significant
ASMT,ASMT,-0.18194247307433198,0.2579146960080716,0.5293972314549202,Not Significant,6.524958262521553,6.706900735595885,0.2762183342227986,Not Significant
PLEKHA1,PLEKHA1,-0.18824710978623216,0.25816129431539664,0.5293972314549202,Not Significant,8.826432659945404,9.014679769731636,0.2762183342227986,Not Significant
FYB,FYB,0.14937065953726147,0.25856169652643646,0.5294493257569309,Not Significant,8.334913778363342,8.18554311882608,0.2761756004239002,Not Significant
SEMA4G,SEMA4G,-0.12224924187196606,0.25878048003141535,0.5294702196444773,Not Significant,10.25141607344547,10.373665315317435,0.27615846201124655,Not Significant
GABARAP,GABARAP,-0.16005073802942427,0.2588207448111763,0.5294702196444773,Not Significant,11.553695778475408,11.713746516504832,0.27615846201124655,Not Significant
IFNA21,IFNA21,-0.157932866765913,0.258881555983324,0.5294702196444773,Not Significant,8.869189950511954,9.027122817277867,0.27615846201124655,Not Significant
DPP8,DPP8,-0.15920496967222064,0.25870616524562257,0.5294702196444773,Not Significant,10.168676641615962,10.327881611288182,0.27615846201124655,Not Significant
RBM15B,RBM15B,-0.12729103445453482,0.2586466483674239,0.5294702196444773,Not Significant,10.517138588601107,10.644429623055641,0.27615846201124655,Not Significant
UBE2L6,UBE2L6,0.13095574017840228,0.2588952161699505,0.5294702196444773,Not Significant,10.862250197337596,10.731294457159194,0.27615846201124655,Not Significant
F13B,F13B,-0.21841293800631245,0.2587530602625861,0.5294702196444773,Not Significant,7.629310901709115,7.847723839715427,0.27615846201124655,Not Significant
CST7,CST7,-0.14874211247563185,0.2586808579258455,0.5294702196444773,Not Significant,7.945474853090219,8.09421696556585,0.27615846201124655,Not Significant
MRPL11,MRPL11,0.203169019605971,0.2590261894992115,0.5296553938862447,Not Significant,9.21267688166493,9.009507862058959,0.2760066006056073,Not Significant
ST5,ST5,0.1987849805794344,0.25913176695377327,0.5297059258638451,Not Significant,9.53304262861342,9.334257648033986,0.27596516854906716,Not Significant
MLF2,MLF2,-0.12693996234982485,0.25912132759758716,0.5297059258638451,Not Significant,10.507501482621244,10.634441444971069,0.27596516854906716,Not Significant
EDEM2,EDEM2,-0.13163505189661162,0.25938901480906146,0.5297884172190956,Not Significant,6.140383940554003,6.272018992450614,0.275897540928974,Not Significant
LUZP4,LUZP4,-0.22893988081176708,0.25941378717590735,0.5297884172190956,Not Significant,10.735275012823966,10.964214893635733,0.275897540928974,Not Significant
BAAT,BAAT,-0.14060380211599544,0.25939519758140456,0.5297884172190956,Not Significant,7.114788970855788,7.255392772971783,0.275897540928974,Not Significant
PNKP,PNKP,-0.1498988287762213,0.25937965281848707,0.5297884172190956,Not Significant,9.371990106558089,9.52188893533431,0.275897540928974,Not Significant
SERPINE1,SERPINE1,0.151874843486155,0.2593310218429426,0.5297884172190956,Not Significant,7.399262838369205,7.24738799488305,0.275897540928974,Not Significant
GTF3C3,GTF3C3,0.21910640616130372,0.25952520888311015,0.5297884172190956,Not Significant,9.013313509406444,8.79420710324514,0.275897540928974,Not Significant
UBXN1,UBXN1,-0.15747937214856123,0.2595360706596562,0.5297884172190956,Not Significant,8.700114488955148,8.857593861103709,0.275897540928974,Not Significant
DLGAP2,DLGAP2,-0.15825414088945067,0.2595104417235764,0.5297884172190956,Not Significant,8.952626345361535,9.110880486250986,0.275897540928974,Not Significant
MTF2,MTF2,0.11309352257044658,0.25941807766725544,0.5297884172190956,Not Significant,9.963330766357664,9.850237243787218,0.275897540928974,Not Significant
KIF14,KIF14,0.1916332530146896,0.25967158855880146,0.5299824710560614,Not Significant,9.13968849925289,8.9480552462382,0.275738494266227,Not Significant
YY1,YY1,0.11577096189003733,0.2600555815170883,0.5304261927633472,Not Significant,10.385400518346515,10.269629556456477,0.27537503835192295,Not Significant
DHRS4L2,DHRS4L2,-0.14690918100114914,0.2600774651699704,0.5304261927633472,Not Significant,10.146589901053897,10.293499082055046,0.27537503835192295,Not Significant
COG5,COG5,-0.13777741502178031,0.25997269218903446,0.5304261927633472,Not Significant,10.046051756138128,10.183829171159909,0.27537503835192295,Not Significant
CA5B,CA5B,-0.14317819816886157,0.2600914328915154,0.5304261927633472,Not Significant,8.291223847824652,8.434402045993513,0.27537503835192295,Not Significant
EBI3,EBI3,-0.11451885184516364,0.26002202704087973,0.5304261927633472,Not Significant,7.59113838492863,7.705657236773794,0.27537503835192295,Not Significant
PSMD9,PSMD9,-0.11329076523687576,0.2604073164378932,0.5306573732544468,Not Significant,9.834017904295692,9.947308669532568,0.27518579705856533,Not Significant
FOXH1,FOXH1,-0.1731466605176264,0.26040676470329194,0.5306573732544468,Not Significant,7.483355509818204,7.6565021703358305,0.27518579705856533,Not Significant
ARHGAP4,ARHGAP4,0.1557578496037939,0.2603621399812318,0.5306573732544468,Not Significant,7.572728987012527,7.4169711374087335,0.27518579705856533,Not Significant
GARS,GARS,0.14618125945890625,0.26028243579766713,0.5306573732544468,Not Significant,10.91931507320167,10.773133813742763,0.27518579705856533,Not Significant
AZGP1P1,AZGP1P1,0.1803660149905948,0.2603397015240897,0.5306573732544468,Not Significant,8.569628592963499,8.389262577972904,0.27518579705856533,Not Significant
ABR,ABR,-0.13848345963626763,0.2604555733293727,0.5306731673698463,Not Significant,8.919696361030178,9.058179820666446,0.2751728712133127,Not Significant
UFC1,UFC1,0.33746192394566954,0.2605332264261649,0.5307488414568786,Not Significant,10.203811022408125,9.866349098462456,0.2751109451590127,Not Significant
PGAM2,PGAM2,0.283479509051471,0.26059318887244276,0.5307614757375997,Not Significant,6.88449108547322,6.601011576421749,0.275100607061848,Not Significant
UBBP2,UBBP2,-0.15312211887064286,0.26062045442485143,0.5307614757375997,Not Significant,4.922424018536275,5.075546137406918,0.275100607061848,Not Significant
RPL35A,RPL35A,0.1660469333838872,0.2609059484923917,0.5311671432026283,Not Significant,9.906412063868219,9.740365130484332,0.27476879728296577,Not Significant
AMPD1,AMPD1,-0.150457564417259,0.26094128186032484,0.5311671432026283,Not Significant,9.54096068427044,9.691418248687699,0.27476879728296577,Not Significant
GATC,GATC,0.15322908693426918,0.260879361477891,0.5311671432026283,Not Significant,10.175519044979048,10.022289958044778,0.27476879728296577,Not Significant
ALOX15B,ALOX15B,-0.12403397691468143,0.26101127662192997,0.531227083272317,Not Significant,10.396112597470186,10.520146574384867,0.27471979166736726,Not Significant
TBC1D19,TBC1D19,-0.18310493806566353,0.26128156046292406,0.5316945827314022,Not Significant,7.1721347725019235,7.355239710567587,0.2743377645529351,Not Significant
TFDP2,TFDP2,-0.18560357180701814,0.2614276345516716,0.5319092157573303,Not Significant,7.495523552242406,7.681127124049424,0.27416248511111196,Not Significant
ARHGEF4,ARHGEF4,0.1618629930171407,0.2617849226912648,0.532514741221201,Not Significant,7.782804489302458,7.620941496285317,0.27366836546216006,Not Significant
ZMYND8,ZMYND8,0.11215494743885657,0.26180653753192545,0.532514741221201,Not Significant,9.772421587249118,9.660266639810262,0.27366836546216006,Not Significant
NMT1,NMT1,-0.13617319561241104,0.2618896623101519,0.5326011278989911,Not Significant,8.525945367516858,8.662118563129269,0.2735979181828656,Not Significant
CXCR1,CXCR1,0.16006013764345894,0.2622129951728073,0.5330931796646412,Not Significant,8.138616249713106,7.978556112069647,0.2731968737552066,Not Significant
TMEM127,TMEM127,-0.14152105301725548,0.2622029098702211,0.5330931796646412,Not Significant,8.177292657437711,8.318813710454966,0.2731968737552066,Not Significant
DHX40,DHX40,0.2075102505624571,0.2623511947953213,0.5331259505217163,Not Significant,9.35876982126871,9.151259570706253,0.2731701771747449,Not Significant
CNNM3,CNNM3,-0.10480222929561656,0.2623419053744051,0.5331259505217163,Not Significant,10.474302000722457,10.579104230018073,0.2731701771747449,Not Significant
C16orf62,C16orf62,-0.18499048923300165,0.26229385052331805,0.5331259505217163,Not Significant,8.675376859132122,8.860367348365124,0.2731701771747449,Not Significant
LCAT,LCAT,-0.12730472451621733,0.2624764669774571,0.533268985635892,Not Significant,6.290273749592603,6.41757847410882,0.27305367369358385,Not Significant
PENK,PENK,-0.1959679776424963,0.2625331247645831,0.533268985635892,Not Significant,9.67053298440182,9.866500962044316,0.27305367369358385,Not Significant
NSMCE4A,NSMCE4A,-0.16558080328234226,0.2625436956989164,0.533268985635892,Not Significant,9.202018684807907,9.36759948809025,0.27305367369358385,Not Significant
FNTA,FNTA,-0.18232659566367282,0.26259551498209366,0.53329155817399,Not Significant,10.195024731266402,10.377351326930075,0.27303529099829876,Not Significant
BID,BID,0.18946365347478,0.2627087174699547,0.5333560991126417,Not Significant,8.579729828902607,8.390266175427827,0.2729827342362677,Not Significant
MIA-RAB4B,MIA-RAB4B,-0.15927531605693623,0.262669993824395,0.5333560991126417,Not Significant,7.404745423669729,7.564020739726665,0.2729827342362677,Not Significant
LINC01136,LINC01136,-0.1307745734381225,0.26281198753850943,0.5334830878125212,Not Significant,10.896757244850367,11.02753181828849,0.27287934378612655,Not Significant
LDOC1,LDOC1,-0.15813716748589002,0.2629030971730765,0.5335853564778428,Not Significant,10.729148525848144,10.887285693334034,0.2727960975475288,Not Significant
HIP1,HIP1,-0.11629302578934819,0.26336131746468466,0.5344079359965896,Not Significant,9.435166804742606,9.551459830531954,0.272127101180085,Not Significant
KRT84,KRT84,0.161735610717189,0.2633899734928616,0.5344079359965896,Not Significant,6.69714412627868,6.535408515561491,0.272127101180085,Not Significant
MYOC,MYOC,-0.3234353923271396,0.26350647685329737,0.5344942526205553,Not Significant,8.66469933223836,8.9881347245655,0.2720569603683896,Not Significant
FPR3,FPR3,-0.13170013157473548,0.26351411172247663,0.5344942526205553,Not Significant,10.421155734932189,10.552855866506924,0.2720569603683896,Not Significant
ATP5S,ATP5S,-0.1133669582725183,0.2635607688423885,0.534506135078039,Not Significant,9.367725520056668,9.481092478329186,0.2720473055810271,Not Significant
MIR943,MIR943,0.14076639003329738,0.26360510410822546,0.5345133058229162,Not Significant,9.153478586032987,9.01271219599969,0.2720414792792552,Not Significant
TRAFD1,TRAFD1,0.1285196182832049,0.26371510779118534,0.5346536098997708,Not Significant,9.777359891231603,9.648840272948398,0.2719274965403204,Not Significant
KANSL2,KANSL2,-0.13710262637794912,0.2637679495674009,0.534677998960625,Not Significant,7.482285711434256,7.619388337812205,0.2719076859699383,Not Significant
RALBP1,RALBP1,-0.14029208467030152,0.26392672981140003,0.5346900804033117,Not Significant,9.774857482844016,9.915149567514318,0.27189787287752654,Not Significant
SIGLEC8,SIGLEC8,-0.2047536317621761,0.263949129288158,0.5346900804033117,Not Significant,6.360235656920912,6.564989288683088,0.27189787287752654,Not Significant
MEN1,MEN1,-0.15253216073046794,0.26388945170260325,0.5346900804033117,Not Significant,10.607361243410505,10.759893404140973,0.27189787287752654,Not Significant
SSR3,SSR3,-0.14411139951822882,0.2639109466879178,0.5346900804033117,Not Significant,6.897888757860184,7.042000157378413,0.27189787287752654,Not Significant
POLR2F,POLR2F,0.26826540818256994,0.26397797420415386,0.5346900804033117,Not Significant,8.095118536838095,7.826853128655525,0.27189787287752654,Not Significant
PPT1,PPT1,0.10687368843393763,0.2641546335967892,0.534866472891635,Not Significant,11.46898715379652,11.362113465362583,0.27175462419229046,Not Significant
AK2,AK2,-0.11986848848798282,0.264228365205302,0.534866472891635,Not Significant,9.833687494271782,9.953555982759765,0.27175462419229046,Not Significant
HIKESHI,HIKESHI,-0.2557804711833622,0.2641590511296631,0.534866472891635,Not Significant,6.281395845819486,6.5371763170028485,0.27175462419229046,Not Significant
STMN1,STMN1,0.2520970251190153,0.26420672166964476,0.534866472891635,Not Significant,9.520708968815539,9.268611943696524,0.27175462419229046,Not Significant
DDX58,DDX58,0.2612519470153192,0.26429229970262674,0.5349132424539028,Not Significant,8.632967666639523,8.371715719624204,0.27171665046267957,Not Significant
MTNR1B,MTNR1B,0.26773175431469287,0.2643534361230713,0.5349543352870492,Not Significant,7.752752538255104,7.485020783940411,0.27168328859423657,Not Significant
TRIM49C,TRIM49C,-0.18546972780143278,0.2644637440641999,0.5350949051714414,Not Significant,8.828106290766437,9.01357601856787,0.2715691840780026,Not Significant
LMO7,LMO7,0.21413401486086947,0.2646521940334758,0.5351456079692185,Not Significant,8.684998105188555,8.470864090327686,0.2715280345512603,Not Significant
NOX3,NOX3,-0.14925449453598905,0.2645693159411583,0.5351456079692185,Not Significant,6.550952699960476,6.700207194496465,0.2715280345512603,Not Significant
DPAGT1,DPAGT1,-0.11491004192783727,0.26459155372041826,0.5351456079692185,Not Significant,9.873628762113576,9.988538804041413,0.2715280345512603,Not Significant
GRPR,GRPR,-0.1583217880322465,0.26463459327461103,0.5351456079692185,Not Significant,10.421516451792183,10.57983823982443,0.2715280345512603,Not Significant
RRAGA,RRAGA,0.17083182515588113,0.26478266654542243,0.5353268077795647,Not Significant,10.26602759679069,10.09519577163481,0.2713810077295522,Not Significant
KYNU,KYNU,0.18781661484896972,0.26493428819243947,0.5355507035348172,Not Significant,8.068174683192657,7.880358068343687,0.271199405834999,Not Significant
GABRB1,GABRB1,-0.1462772880505998,0.2651108387333706,0.5358249148790324,Not Significant,9.867199967903472,10.013477255954072,0.27097709635880496,Not Significant
MTMR2,MTMR2,-0.13674178800978432,0.2651896126467579,0.5358805557237981,Not Significant,8.671133094404244,8.807874882414028,0.2709320009244067,Not Significant
N4BP1,N4BP1,-0.10921555273651684,0.26522017581200724,0.5358805557237981,Not Significant,9.903587247221964,10.01280279995848,0.2709320009244067,Not Significant
TXNRD3NB,TXNRD3NB,-0.1350119397666063,0.26554394529016806,0.5359842111236692,Not Significant,8.474826266641207,8.609838206407813,0.27084800344689614,Not Significant
TOR4A,TOR4A,-0.2241204364782039,0.26555785927820297,0.5359842111236692,Not Significant,7.3016335325320965,7.5257539690103,0.27084800344689614,Not Significant
